index,background,roi_1,roi_2,roi_3,roi_4,roi_5,roi_6,roi_7,roi_8,roi_9,roi_10,roi_11,roi_12,roi_13,roi_14,roi_15,roi_16,roi_17,roi_18,roi_19,roi_20,roi_21,roi_22,roi_23,roi_24,roi_25,roi_26,roi_27,roi_28,roi_29,roi_30,roi_31
212,132,279.16786885245904,400.98584202682565,406.9030477561795,290.88140459363956,394.4079648792725,223.70067275830905,271.1282702069504,394.4499546416692,252.31955600993135,280.95328112341343,248.066001060258,245.55372903795234,276.5882352941176,256.5,190.58128106642567,363.0971706864564,334.93657666836475,279.1062633019155,388.2605464041784,252.01445365195607,233.16699092088197,274.03657205240177,295.5198366394399,274.2147707979627,333.16861030126336,237.99885844748857,348.5306492059069,241.95582573454914,289.06970509383376,249.48798211291225,328.93118081180813
213,132,281.3066666666667,401.8971684053651,406.0700743940485,291.7345406360424,393.2223267481969,223.32342604679184,269.86880124951193,394.34411853643786,252.07132077308796,280.9234404536862,247.77354656299698,245.18645189761693,275.05882352941177,257.55555555555554,190.70622458201535,363.4146567717996,334.81711665817625,278.83748859835816,387.60064282844513,251.3688571979187,232.71546692607004,273.6602074235808,293.7292882147025,273.4507640067912,333.4290573372206,237.3929794520548,347.525633881304,241.8081053698075,288.9946380697051,248.52822806036892,328.60738007380075
214,132,280.3407650273224,402.00521609538004,405.69066474682023,291.9452296819788,393.30918783317657,223.34963349733908,268.5966419367435,393.6970063501663,252.22973565064993,280.99594923035374,248.13986570065381,245.306266548985,278.88235294117646,251.44444444444446,190.39420469950295,363.4334415584416,335.2083545593479,279.50212830647615,387.6976697468863,251.04567354018116,232.0869001297017,273.65447598253274,293.63273045507583,273.30114601018676,332.1644800777454,237.78824200913243,347.51184173864584,241.3663627152989,288.5833780160858,249.1442146450531,328.9059040590406
215,130,278.7641530054645,402.1736214605067,405.8435325173986,292.24249116607774,392.83725305738477,223.22552465106938,266.97715736040607,393.5391593589356,252.00034078185092,280.0579260059411,248.24438946810392,245.02923654015888,272.2352941176471,253.11111111111111,190.25288070492545,363.2314471243043,334.4582272032603,279.61280024323503,387.22880674969866,250.5964540373868,231.70411802853437,273.3021288209607,293.9830805134189,273.34656196943973,331.8632167152575,237.076198630137,347.29297854555585,240.7983789260385,288.28203753351204,248.6098378982672,329.1140221402214
216,133,278.52021857923495,402.71758569299556,405.06719462443004,290.27407243816253,391.1163374098463,223.16306858118284,266.0068332682546,392.17357121257936,252.04770945913052,279.8067782878747,248.04930199681922,245.31509267431596,274.94117647058823,253.38888888888889,190.13465883416177,363.0064935064935,333.785277636271,280.16539981757376,386.83005222981114,250.25457698978607,231.62726977950715,273.10480349344977,294.4294049008168,272.7050084889643,330.97764820213797,236.74286529680364,347.15784341042075,240.35116514690984,288.6450402144772,248.4896590273896,329.090405904059
217,130,278.7307103825137,403.22056631892696,405.60091192704584,291.23564487632507,391.0758858576356,223.008836228537,265.69562670831704,391.4844269730874,251.7245508982036,279.2476370510397,248.5535430288037,244.8364960282436,275.1764705882353,246.83333333333334,189.92278581111614,363.2363172541744,333.72567498726437,279.9805411979325,387.05122539172356,249.8868760840239,232.189364461738,272.7988537117904,293.13593932322055,272.5967741935484,330.92687074829934,236.23715753424656,346.25062691557537,239.59047619047618,288.0176943699732,247.4130799329234,327.9455719557196
218,132,279.07956284153005,403.1393442622951,405.4876409887209,292.154593639576,391.3897773596739,222.93011346520734,265.6556032799688,391.79135167825825,251.9997565843922,279.13637591142316,248.38505036225482,245.2710723742277,266.3529411764706,258.0,189.97153185720742,363.3810296846011,333.5532348446256,280.943143812709,386.53696263559664,249.07323183657738,231.74513618677042,272.50818777292574,293.7307467911319,272.2856536502547,330.4458211856171,235.8162100456621,346.2347450543327,238.87821681864236,287.9447721179625,246.8412520961431,328.0158671586716
219,131,279.8609836065574,401.2220566318927,405.39548836093115,294.33966431095405,391.4167450611477,222.88663520433778,265.5121046466224,391.59479891140006,251.8544861496519,279.06953821226034,248.3876126524121,245.10447925860547,267.47058823529414,251.77777777777777,190.0900361500226,363.16952690166977,333.41518084564444,282.12420188507144,385.9740859783045,248.72788591250722,231.41569390402074,271.90802401746726,294.14760793465575,272.580857385399,330.3248299319728,235.48658675799086,345.5845639453887,238.8676798378926,287.81018766756034,243.83789826718836,328.2677121771218
220,131,280.23125683060107,398.6490312965723,404.42596592272616,293.83083038869256,390.04985888993417,222.97971683904007,264.08590394377194,392.53341397036587,251.36780098339906,278.7090197137456,248.30402898038523,245.19362312444838,269.52941176470586,257.77777777777777,189.70300497062811,363.06493506493507,333.3935303107489,281.76026147765276,385.42105263157896,248.27577567932164,230.2482166018158,271.54639737991266,293.86551925320884,271.68145161290323,329.4477648202138,234.77711187214612,344.8318473112287,238.1580547112462,288.4268096514745,242.04527669088876,327.59077490774905
221,128,282.3742076502732,400.57377049180326,404.769378449724,293.848277385159,390.1113201630605,222.68179536098,263.0080046856697,392.7674629573632,251.46711455138504,278.6174723197407,248.36022265417918,245.23565754633717,273.05882352941177,251.16666666666666,189.70944419340262,364.1045918367347,332.2666836474784,281.8312557008209,385.066291683407,247.59067257660436,229.9022373540856,271.5758733624454,293.318553092182,271.8261884550085,329.1491739552964,234.70519406392694,344.712454722764,237.63343465045594,287.60321715817696,241.35718278367804,328.6210332103321
222,132,284.84065573770494,401.8956780923994,405.6676265898728,294.28842756183747,390.25117591721545,222.62154834822775,261.7245216712222,393.7783489567584,251.55235869723967,278.64974345125574,248.20683866407492,244.5020962047661,275.2352941176471,251.38888888888889,189.8093651152282,363.6730055658627,332.5412633723892,281.42930982061415,385.8840899959823,247.48352283677008,229.34646562905317,271.2980349344978,294.29404900816803,271.5386247877759,329.055879494655,234.5122716894977,344.44343828364447,237.3240121580547,288.1576407506702,243.0229178311906,330.2839483394834
223,130,286.08918032786886,399.650521609538,405.2455003599712,293.98851590106005,389.3305111320163,222.49824279546138,260.28797344787193,393.3338373147868,251.3020300861691,278.23318930596815,248.27328149849797,244.38812886142983,271.88235294117646,255.72222222222223,189.54648666967915,363.7421150278293,332.69026999490575,281.66372757677107,385.51064684612294,247.17170938523802,229.0646887159533,271.4855349344978,293.27742123687284,271.2330220713073,328.5410592808552,234.1663812785388,344.43884090275844,236.61013171225937,287.7184986595174,242.34376746785915,330.68966789667894
224,132,286.2974863387978,396.35842026825634,403.9877609791217,294.63714664310953,388.21668234556284,222.16206446430365,259.6354939476767,391.47021469609916,251.3247164208169,277.687145557656,247.63359250751017,244.13735657546337,270.29411764705884,248.72222222222223,189.48152959783098,364.7198515769944,332.08838512480895,281.29887503800546,384.25813579750906,246.6334553863943,227.62710765239947,271.07423580786025,293.35326721120185,270.44864176570456,327.78401360544217,234.10359589041096,343.32516021175815,236.2727456940223,286.75067024128685,241.25544997205142,331.3985239852399
225,133,285.24109289617485,395.97988077496274,404.0487161027118,294.3964222614841,387.6444026340546,222.0504066673361,258.6255368996486,391.1693377683701,251.23825519692323,277.30448285174185,247.87303410496554,244.0278022947926,274.4117647058824,246.94444444444446,189.50135562584725,364.7089517625232,331.9240957717779,280.51124961994526,384.23483326637205,246.41857776064754,227.10846303501947,270.3569868995633,292.24941656942826,270.48747877758916,327.70821185617103,233.39012557077626,343.11646698244635,235.7531914893617,286.64343163538877,239.82224706539967,334.4957564575646
226,133,283.39650273224044,394.274217585693,404.1543076553876,292.2888692579505,386.6710567576043,222.32392810523146,256.7887543928153,391.3023888720895,250.9648507862324,277.63219011612205,247.54179183601343,243.9345763459841,268.6470588235294,249.5,189.43317894261185,364.5976345083488,332.3245033112583,279.97567649741563,384.42446765769387,245.70495278473695,226.92558365758754,270.9055676855895,291.7850058343057,270.18527164685906,327.970602526725,233.10873287671234,342.7798829757593,235.64782168186423,286.341018766756,239.387926215763,337.909778597786
227,131,283.3125683060109,395.5767511177347,404.5879529637629,290.84606890459366,386.07243650047036,222.145195300733,255.4910191331511,390.37193831267007,251.03651234117132,277.30502295436133,247.4292277787595,244.1371359223301,269.4117647058824,254.88888888888889,189.42092182557613,364.4176716141002,332.1563932755986,278.79385831559745,383.7271996785858,245.25978030449028,226.1157587548638,270.5144650655022,291.1785297549592,270.1383701188455,327.1180758017493,232.80365296803652,342.5982167734745,234.9035460992908,287.0278820375335,241.4169927333706,338.92638376383763
228,130,282.2817486338798,394.12667660208643,404.88336933045355,290.4375,385.1988084038884,221.86223516417311,257.2350644279578,391.1989718778349,250.91894260259969,277.0856062651904,247.95078635801377,244.11683583406884,279.3529411764706,258.05555555555554,189.3446678716674,363.57258812615953,331.52419765664797,278.33414411675284,383.8629971876255,244.90518404316825,225.74205577172503,270.0185589519651,290.4833722287048,269.74915110356534,327.0043731778426,232.64469178082192,342.1833379771524,233.90699088145897,286.4455764075067,241.81833426495248,338.80940959409594
229,133,279.78142076502735,391.9985096870343,403.3374130069594,290.21753533568904,385.08842897460016,221.95481474043578,259.0195236235845,390.42062292107653,250.7080960031157,276.58007021334055,248.2009188902633,244.46635039717563,271.1764705882353,253.22222222222223,189.25186398553998,364.2439703153989,331.0058583800306,277.17892976588627,383.8573724387304,244.78531508961265,226.23005836575877,270.2423580786026,290.4244457409568,269.45904074702884,326.6958211856171,232.1923515981735,341.98857620507107,233.84559270516718,286.66058981233243,241.27669088876468,337.1009225092251
230,129,276.7001092896175,393.24590163934425,402.97816174706026,289.9423586572438,384.5183443085607,222.00261070388592,258.80320187426787,390.24100393105533,250.73891241906432,276.68241965973533,248.5028273546563,244.3560238305384,272.2352941176471,249.05555555555554,189.08930185268866,364.9192949907236,331.05425369332653,277.61432046214657,383.07251908396944,244.05897089998072,226.17963683527887,269.7734716157205,290.3083430571762,269.2054329371817,325.93124392614186,231.78938356164383,341.4179437169128,233.3548125633232,285.8439678284182,240.27445500279487,334.76863468634684
231,129,274.8128961748634,394.2168405365127,402.6601871850252,289.88471731448766,383.97397303229855,221.7743749372427,258.98613822725497,390.36226186876326,250.61146000681563,276.6447475020254,248.74235730694468,244.138680494263,270.6470588235294,253.77777777777777,189.27118165386352,363.9867810760668,330.8639836984208,277.3911523259349,383.0518280433909,243.471381769127,226.50259403372243,269.80676855895194,288.75962660443406,268.5583616298812,326.08309037900875,231.76940639269407,341.2822513234884,232.92036474164135,286.1018766756032,242.02738960313025,333.2005535055351
232,130,273.4544262295082,395.99701937406854,402.5577153827694,288.28025618374556,383.43116964565695,221.46711517220604,260.35982038266303,389.3456304807983,250.42422472128914,276.1964623278423,248.82744301113271,243.95068402471315,273.8235294117647,255.88888888888889,188.96610935381835,362.9935064935065,330.23509933774835,275.62009729401035,382.24989955805546,242.75525149354402,226.9523346303502,269.07860262008734,288.35385064177365,267.5076400679117,325.33260447035957,231.10473744292239,340.81122875452775,232.2867274569402,285.8300268096515,244.73169368362213,333.4219557195572
233,132,272.23715846994537,396.4754098360656,401.1351091912647,287.4048144876325,382.9651928504233,221.16949492920975,261.4531433033971,388.8052615663744,250.48405627768852,275.755873615987,249.3743594274607,244.37687555163282,264.5882352941176,253.44444444444446,188.83376638047898,363.18205009276437,330.6928171166582,275.5807236242019,381.67034953796707,242.98843707843514,227.1961738002594,269.0384825327511,287.63243873978996,267.0390492359932,325.0128765792031,230.20091324200914,340.71342992477014,232.0449848024316,285.00857908847183,245.92789267747344,333.7948339483395
234,133,272.37267759562843,394.59761549925486,400.80633549316053,287.0379858657244,383.6168077767325,221.4138969776082,262.2821163607966,387.98125188993043,250.17214351784236,275.67931406967324,249.15780173175472,244.1860105913504,264.3529411764706,252.77777777777777,188.78462494351558,363.31168831168833,329.5122261844116,275.31635755548797,381.4308959421454,242.86664097128542,227.9560635538262,268.6552947598253,287.8223453908985,267.07831069609506,324.5512633624879,230.2959474885845,340.0235441627194,231.75440729483282,284.53243967828416,245.6070430408049,333.5361623616236
